"V1";"V2"
"How many tweets will @vp post from noon 6/21 - noon 6/28?";"@vp tweets noon 6/21 - noon 6/28?"
"How many tweets will @vp post from noon 6/21 - noon 6/28?";"@vp tweets noon 6/21 - noon 6/28?"
"How many tweets will @vp post from noon 6/21 - noon 6/28?";"@vp tweets noon 6/21 - noon 6/28?"
"How many tweets will @potus post from noon 6/21 - noon 6/28?";"@potus tweets noon 6/21 - noon 6/28?"
"How many tweets will @potus post from noon 6/21 - noon 6/28?";"@potus tweets noon 6/21 - noon 6/28?"
"How many tweets will @potus post from noon 6/21 - noon 6/28?";"@potus tweets noon 6/21 - noon 6/28?"
"How many tweets will @potus post from noon 6/21 - noon 6/28?";"@potus tweets noon 6/21 - noon 6/28?"
"How many tweets will @potus post from noon 6/21 - noon 6/28?";"@potus tweets noon 6/21 - noon 6/28?"
"How many tweets will @potus post from noon 6/21 - noon 6/28?";"@potus tweets noon 6/21 - noon 6/28?"
"How many tweets will @potus post from noon 6/21 - noon 6/28?";"@potus tweets noon 6/21 - noon 6/28?"
"Will Warren's RCP polling increase after 1st debate?";"Warren RCP polling higher after debate?"
"Will Kamala Harris' RCP polling increase after 1st debate?";"Harris RCP polling higher after debate?"
"Will Buttigieg's RCP polling increase after 1st debate?";"Buttigieg RCP higher after debate?"
"What will Trump's RCP average job approval be at end of day July 1?";"Trump RCP avg. approval 7/1?"
"What will Trump's RCP average job approval be at end of day July 1?";"Trump RCP avg. approval 7/1?"
"What will Trump's RCP average job approval be at end of day July 1?";"Trump RCP avg. approval 7/1?"
"What will Trump's RCP average job approval be at end of day July 1?";"Trump RCP avg. approval 7/1?"
"What will Trump's RCP average job approval be at end of day July 1?";"Trump RCP avg. approval 7/1?"
"What will Trump's RCP average job approval be at end of day July 1?";"Trump RCP avg. approval 7/1?"
"What will Trump's RCP average job approval be at end of day July 1?";"Trump RCP avg. approval 7/1?"
"Will Andrew Yang's RCP polling increase after 1st debate?";"Yang RCP higher after debate?"
"Will Amy Klobuchar's RCP polling increase after 1st debate?";"Klobuchar RCP higher after debate?"
"What will Trump's 538 job approval index be for July 2?";"Trump 538 approval on 7/2?"
"What will Trump's 538 job approval index be for July 2?";"Trump 538 approval on 7/2?"
"What will Trump's 538 job approval index be for July 2?";"Trump 538 approval on 7/2?"
"What will Trump's 538 job approval index be for July 2?";"Trump 538 approval on 7/2?"
"What will Trump's 538 job approval index be for July 2?";"Trump 538 approval on 7/2?"
"What will Trump's 538 job approval index be for July 2?";"Trump 538 approval on 7/2?"
"What will Trump's 538 job approval index be for July 2?";"Trump 538 approval on 7/2?"
"Will Beto O'Rourke's RCP polling increase after 1st debate?";"O'Rourke RCP higher after debate?"
"Will Cory Booker's RCP polling increase after 1st debate?";"Booker RCP higher after debate?"
"How many @realDonaldTrump tweets mention ""debate"" noon 6/25 - noon 7/2?";"Trump ""debate"" tweets noon 6/25-7/2"
"How many @realDonaldTrump tweets mention ""debate"" noon 6/25 - noon 7/2?";"Trump ""debate"" tweets noon 6/25-7/2"
"How many @realDonaldTrump tweets mention ""debate"" noon 6/25 - noon 7/2?";"Trump ""debate"" tweets noon 6/25-7/2"
"How many @realDonaldTrump tweets mention ""debate"" noon 6/25 - noon 7/2?";"Trump ""debate"" tweets noon 6/25-7/2"
"How many @realDonaldTrump tweets mention ""debate"" noon 6/25 - noon 7/2?";"Trump ""debate"" tweets noon 6/25-7/2"
"How many @realDonaldTrump tweets mention ""debate"" noon 6/25 - noon 7/2?";"Trump ""debate"" tweets noon 6/25-7/2"
"How many @realDonaldTrump tweets mention ""debate"" noon 6/25 - noon 7/2?";"Trump ""debate"" tweets noon 6/25-7/2"
"How many @realDonaldTrump tweets mention ""debate"" noon 6/25 - noon 7/2?";"Trump ""debate"" tweets noon 6/25-7/2"
"How many @realDonaldTrump tweets mention ""debate"" noon 6/25 - noon 7/2?";"Trump ""debate"" tweets noon 6/25-7/2"
"How many @realDonaldTrump tweets mention ""debate"" noon 6/25 - noon 7/2?";"Trump ""debate"" tweets noon 6/25-7/2"
"How many tweets will @realDonaldTrump post from noon June 26 to noon July 3?";"@realDonaldTrump tweets 6/26 - 7/3?"
"How many tweets will @realDonaldTrump post from noon June 26 to noon July 3?";"@realDonaldTrump tweets 6/26 - 7/3?"
"How many tweets will @realDonaldTrump post from noon June 26 to noon July 3?";"@realDonaldTrump tweets 6/26 - 7/3?"
"How many tweets will @realDonaldTrump post from noon June 26 to noon July 3?";"@realDonaldTrump tweets 6/26 - 7/3?"
"How many tweets will @realDonaldTrump post from noon June 26 to noon July 3?";"@realDonaldTrump tweets 6/26 - 7/3?"
"How many tweets will @realDonaldTrump post from noon June 26 to noon July 3?";"@realDonaldTrump tweets 6/26 - 7/3?"
"How many tweets will @realDonaldTrump post from noon June 26 to noon July 3?";"@realDonaldTrump tweets 6/26 - 7/3?"
"How many tweets will @realDonaldTrump post from noon June 26 to noon July 3?";"@realDonaldTrump tweets 6/26 - 7/3?"
"How many tweets will @realDonaldTrump post from noon June 26 to noon July 3?";"@realDonaldTrump tweets 6/26 - 7/3?"
"Will Trump's Rasmussen approval be 48% or higher on July 3?";"Trump's Rasmussen at 48+ on 7/3?"
"Will a @realDonaldTrump tweet mention socialism 9-11 pm tonight?";"Trump tweet socialism 9-11 pm tonight?"
"Will Biden lead RCP polling by 15%+ on July 5?";"Biden lead RCP by 15+ July 5?"
"Will a @realDonaldTrump tweet mention socialism 9-11 pm tonight?";"Trump tweet socialism 9-11 pm tonight?"
"How many tweets will @whitehouse post from noon June 27 to noon July 4?";"@whitehouse tweets noon 6/27- 7/4?"
"How many tweets will @whitehouse post from noon June 27 to noon July 4?";"@whitehouse tweets noon 6/27- 7/4?"
"How many tweets will @whitehouse post from noon June 27 to noon July 4?";"@whitehouse tweets noon 6/27- 7/4?"
"How many tweets will @whitehouse post from noon June 27 to noon July 4?";"@whitehouse tweets noon 6/27- 7/4?"
"How many tweets will @whitehouse post from noon June 27 to noon July 4?";"@whitehouse tweets noon 6/27- 7/4?"
"How many tweets will @whitehouse post from noon June 27 to noon July 4?";"@whitehouse tweets noon 6/27- 7/4?"
"How many tweets will @whitehouse post from noon June 27 to noon July 4?";"@whitehouse tweets noon 6/27- 7/4?"
"How many tweets will @vp post from noon 6/28 - noon 7/5?";"@vp tweets noon 6/28 - 7/5?"
"How many tweets will @vp post from noon 6/28 - noon 7/5?";"@vp tweets noon 6/28 - 7/5?"
"How many tweets will @vp post from noon 6/28 - noon 7/5?";"@vp tweets noon 6/28 - 7/5?"
"How many tweets will @vp post from noon 6/28 - noon 7/5?";"@vp tweets noon 6/28 - 7/5?"
"How many tweets will @vp post from noon 6/28 - noon 7/5?";"@vp tweets noon 6/28 - 7/5?"
"How many tweets will @vp post from noon 6/28 - noon 7/5?";"@vp tweets noon 6/28 - 7/5?"
"How many tweets will @vp post from noon 6/28 - noon 7/5?";"@vp tweets noon 6/28 - 7/5?"
"How many tweets will @potus post from noon 6/28 - noon 7/5?";"@potus tweets noon 6/28 - 7/5?"
"How many tweets will @potus post from noon 6/28 - noon 7/5?";"@potus tweets noon 6/28 - 7/5?"
"How many tweets will @potus post from noon 6/28 - noon 7/5?";"@potus tweets noon 6/28 - 7/5?"
"How many tweets will @potus post from noon 6/28 - noon 7/5?";"@potus tweets noon 6/28 - 7/5?"
"How many tweets will @potus post from noon 6/28 - noon 7/5?";"@potus tweets noon 6/28 - 7/5?"
"How many tweets will @potus post from noon 6/28 - noon 7/5?";"@potus tweets noon 6/28 - 7/5?"
"How many tweets will @potus post from noon 6/28 - noon 7/5?";"@potus tweets noon 6/28 - 7/5?"
"What will Trump's RCP average job approval be at end of day July 8?";"Trump RCP avg. approval 7/8?"
"What will Trump's RCP average job approval be at end of day July 8?";"Trump RCP avg. approval 7/8?"
"What will Trump's RCP average job approval be at end of day July 8?";"Trump RCP avg. approval 7/8?"
"What will Trump's RCP average job approval be at end of day July 8?";"Trump RCP avg. approval 7/8?"
"What will Trump's RCP average job approval be at end of day July 8?";"Trump RCP avg. approval 7/8?"
"What will Trump's RCP average job approval be at end of day July 8?";"Trump RCP avg. approval 7/8?"
"What will Trump's RCP average job approval be at end of day July 8?";"Trump RCP avg. approval 7/8?"
"What will Trump's 538 job approval index be for July 31?";"Trump 538 approval on 7/31?"
"What will Trump's 538 job approval index be for July 31?";"Trump 538 approval on 7/31?"
"What will Trump's 538 job approval index be for July 31?";"Trump 538 approval on 7/31?"
"What will Trump's 538 job approval index be for July 31?";"Trump 538 approval on 7/31?"
"What will Trump's 538 job approval index be for July 31?";"Trump 538 approval on 7/31?"
"What will Trump's 538 job approval index be for July 31?";"Trump 538 approval on 7/31?"
"What will Trump's 538 job approval index be for July 31?";"Trump 538 approval on 7/31?"
"What will Sanders' RCP average support be at end of day July 31?";"Sanders RCP average on 7/31?"
"What will Sanders' RCP average support be at end of day July 31?";"Sanders RCP average on 7/31?"
"What will Sanders' RCP average support be at end of day July 31?";"Sanders RCP average on 7/31?"
"What will Sanders' RCP average support be at end of day July 31?";"Sanders RCP average on 7/31?"
"What will Sanders' RCP average support be at end of day July 31?";"Sanders RCP average on 7/31?"
"What will Sanders' RCP average support be at end of day July 31?";"Sanders RCP average on 7/31?"
"What will Sanders' RCP average support be at end of day July 31?";"Sanders RCP average on 7/31?"
"What will Biden's RCP average support be at end of day July 31?";"Biden RCP average on 7/31?"
"What will Biden's RCP average support be at end of day July 31?";"Biden RCP average on 7/31?"
"What will Biden's RCP average support be at end of day July 31?";"Biden RCP average on 7/31?"
"What will Biden's RCP average support be at end of day July 31?";"Biden RCP average on 7/31?"
"What will Biden's RCP average support be at end of day July 31?";"Biden RCP average on 7/31?"
"What will Biden's RCP average support be at end of day July 31?";"Biden RCP average on 7/31?"
"What will Biden's RCP average support be at end of day July 31?";"Biden RCP average on 7/31?"
"What will Warren's RCP average support be at end of day July 31?";"Warren RCP average on 7/31?"
"What will Warren's RCP average support be at end of day July 31?";"Warren RCP average on 7/31?"
"What will Warren's RCP average support be at end of day July 31?";"Warren RCP average on 7/31?"
"What will Warren's RCP average support be at end of day July 31?";"Warren RCP average on 7/31?"
"What will Warren's RCP average support be at end of day July 31?";"Warren RCP average on 7/31?"
"What will Warren's RCP average support be at end of day July 31?";"Warren RCP average on 7/31?"
"What will Warren's RCP average support be at end of day July 31?";"Warren RCP average on 7/31?"
"What will Harris' RCP average support be at end of day July 31?";"Harris RCP average on 7/31?"
"What will Harris' RCP average support be at end of day July 31?";"Harris RCP average on 7/31?"
"What will Harris' RCP average support be at end of day July 31?";"Harris RCP average on 7/31?"
"What will Harris' RCP average support be at end of day July 31?";"Harris RCP average on 7/31?"
"What will Harris' RCP average support be at end of day July 31?";"Harris RCP average on 7/31?"
"What will Harris' RCP average support be at end of day July 31?";"Harris RCP average on 7/31?"
"What will Harris' RCP average support be at end of day July 31?";"Harris RCP average on 7/31?"
"What will O'Rourke's RCP average support be at end of day July 31?";"O'Rourke RCP average on 7/31?"
"What will O'Rourke's RCP average support be at end of day July 31?";"O'Rourke RCP average on 7/31?"
"What will O'Rourke's RCP average support be at end of day July 31?";"O'Rourke RCP average on 7/31?"
"What will O'Rourke's RCP average support be at end of day July 31?";"O'Rourke RCP average on 7/31?"
"What will O'Rourke's RCP average support be at end of day July 31?";"O'Rourke RCP average on 7/31?"
"What will O'Rourke's RCP average support be at end of day July 31?";"O'Rourke RCP average on 7/31?"
"What will O'Rourke's RCP average support be at end of day July 31?";"O'Rourke RCP average on 7/31?"
"What will Buttigieg's RCP average support be at end of day July 31?";"Buttigieg RCP average on 7/31?"
"What will Buttigieg's RCP average support be at end of day July 31?";"Buttigieg RCP average on 7/31?"
"What will Buttigieg's RCP average support be at end of day July 31?";"Buttigieg RCP average on 7/31?"
"What will Buttigieg's RCP average support be at end of day July 31?";"Buttigieg RCP average on 7/31?"
"What will Buttigieg's RCP average support be at end of day July 31?";"Buttigieg RCP average on 7/31?"
"What will Buttigieg's RCP average support be at end of day July 31?";"Buttigieg RCP average on 7/31?"
"What will Buttigieg's RCP average support be at end of day July 31?";"Buttigieg RCP average on 7/31?"
"What will Yang's RCP average support be at end of day July 31?";"Yang RCP average on 7/31?"
"What will Yang's RCP average support be at end of day July 31?";"Yang RCP average on 7/31?"
"What will Yang's RCP average support be at end of day July 31?";"Yang RCP average on 7/31?"
"What will Yang's RCP average support be at end of day July 31?";"Yang RCP average on 7/31?"
"What will Yang's RCP average support be at end of day July 31?";"Yang RCP average on 7/31?"
"What will Yang's RCP average support be at end of day July 31?";"Yang RCP average on 7/31?"
"What will Yang's RCP average support be at end of day July 31?";"Yang RCP average on 7/31?"
"What will Bernie Sanders' RCP polling rank be on July 5?";"Sanders' RCP rank on 7/5?"
"What will Bernie Sanders' RCP polling rank be on July 5?";"Sanders' RCP rank on 7/5?"
"What will Bernie Sanders' RCP polling rank be on July 5?";"Sanders' RCP rank on 7/5?"
"What will Bernie Sanders' RCP polling rank be on July 5?";"Sanders' RCP rank on 7/5?"
"What will Bernie Sanders' RCP polling rank be on July 5?";"Sanders' RCP rank on 7/5?"
"What will Kamala Harris' RCP polling rank be on July 5?";"Harris' RCP rank on 7/5?"
"What will Kamala Harris' RCP polling rank be on July 5?";"Harris' RCP rank on 7/5?"
"What will Kamala Harris' RCP polling rank be on July 5?";"Harris' RCP rank on 7/5?"
"What will Kamala Harris' RCP polling rank be on July 5?";"Harris' RCP rank on 7/5?"
"What will Kamala Harris' RCP polling rank be on July 5?";"Harris' RCP rank on 7/5?"
"What will Elizabeth Warren's RCP polling rank be on July 5?";"Warren's RCP rank on 7/5?"
"What will Elizabeth Warren's RCP polling rank be on July 5?";"Warren's RCP rank on 7/5?"
"What will Elizabeth Warren's RCP polling rank be on July 5?";"Warren's RCP rank on 7/5?"
"What will Elizabeth Warren's RCP polling rank be on July 5?";"Warren's RCP rank on 7/5?"
"What will Elizabeth Warren's RCP polling rank be on July 5?";"Warren's RCP rank on 7/5?"
"How many @realDonaldTrump tweets mention ""Cuomo"" noon 7/2 - noon 7/9?";"Trump ""Cuomo"" tweets noon 7/2-7/9?"
"How many @realDonaldTrump tweets mention ""Cuomo"" noon 7/2 - noon 7/9?";"Trump ""Cuomo"" tweets noon 7/2-7/9?"
"How many @realDonaldTrump tweets mention ""Cuomo"" noon 7/2 - noon 7/9?";"Trump ""Cuomo"" tweets noon 7/2-7/9?"
"How many @realDonaldTrump tweets mention ""Cuomo"" noon 7/2 - noon 7/9?";"Trump ""Cuomo"" tweets noon 7/2-7/9?"
"How many @realDonaldTrump tweets mention ""Cuomo"" noon 7/2 - noon 7/9?";"Trump ""Cuomo"" tweets noon 7/2-7/9?"
"How many @realDonaldTrump tweets mention ""Cuomo"" noon 7/2 - noon 7/9?";"Trump ""Cuomo"" tweets noon 7/2-7/9?"
"How many @realDonaldTrump tweets mention ""Cuomo"" noon 7/2 - noon 7/9?";"Trump ""Cuomo"" tweets noon 7/2-7/9?"
"How many @realDonaldTrump tweets mention ""Cuomo"" noon 7/2 - noon 7/9?";"Trump ""Cuomo"" tweets noon 7/2-7/9?"
"How many @realDonaldTrump tweets mention ""Cuomo"" noon 7/2 - noon 7/9?";"Trump ""Cuomo"" tweets noon 7/2-7/9?"
"How many @realDonaldTrump tweets mention ""Cuomo"" noon 7/2 - noon 7/9?";"Trump ""Cuomo"" tweets noon 7/2-7/9?"
"What will Trump's 538 job approval index be for July 9?";"Trump 538 approval on 7/9?"
"What will Trump's 538 job approval index be for July 9?";"Trump 538 approval on 7/9?"
